stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2023-09-01,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,217
2023-09-01,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,165
2023-09-01,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,475
2023-09-01,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,285
2023-09-01,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,3
2023-09-01,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,5
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,11354
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3753
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,öffentlich,1
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,öffentlich,1
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,privat,1085
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,privat,509
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,männlich,Schweiz,öffentlich,öffentlich,12296
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,männlich,Ausland,öffentlich,öffentlich,4047
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,öffentlich,8
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,männlich,Ausland,privat,öffentlich,4
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,privat,1396
2023-09-01,zh,2020,Sekundarstufe I,Volksschule,männlich,Ausland,privat,privat,602
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3525
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,572
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,167
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,59
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3015
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,565
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,202
2023-09-01,zh,2020,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,50
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,70
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,32
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,135
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,59
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,3
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,127
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,60
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,326
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,180
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,13
2023-09-01,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,5
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,5189
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,781
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,906
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,516
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3760
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,683
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,846
2023-09-01,zh,2020,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,541
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,22
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,16
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,34
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,14
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,39
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,30
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,45
2023-09-01,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,27
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,480
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,378
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,8
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,2
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,115
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,23
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,588
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,421
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,3
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,öffentlich,1
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,57
2023-09-01,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,9
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10367
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2860
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4360
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,940
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,1960
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,267
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,15725
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,4504
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2598
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,626
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1336
2023-09-01,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,196
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1410
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,248
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,3089
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,375
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,4186
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,645
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1696
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,197
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2527
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,338
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4433
2023-09-01,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,759
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,11144
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,4249
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,545
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,468
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11942
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,4558
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,570
2023-09-01,zh,2019,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,491
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,32
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,32
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,23
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,8
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,57
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,47
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,48
2023-09-01,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,41
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,31706
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,11151
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,1255
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,990
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,33228
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,11327
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1528
2023-09-01,zh,2019,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,1233
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,94
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,66
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,167
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,94
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,210
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,143
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,445
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,288
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,4
2023-09-01,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,4
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,11336
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3776
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,öffentlich,1
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,öffentlich,1
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,privat,1071
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,privat,511
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11958
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,männlich,Ausland,öffentlich,öffentlich,3996
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,öffentlich,8
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,männlich,Ausland,privat,öffentlich,4
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,privat,1415
2023-09-01,zh,2019,Sekundarstufe I,Volksschule,männlich,Ausland,privat,privat,610
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3477
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,595
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,159
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,56
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2827
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,515
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,205
2023-09-01,zh,2019,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,48
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,68
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,33
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,122
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,61
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,6
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,124
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,54
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,323
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,176
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,13
2023-09-01,zh,2019,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,6
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4996
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,722
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,881
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,506
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3676
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,616
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,781
2023-09-01,zh,2019,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,531
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,26
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,14
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,33
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,10
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,36
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,38
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,48
2023-09-01,zh,2019,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,26
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,508
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,351
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,4
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,116
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,33
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,530
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,455
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,7
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,öffentlich,5
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,44
2023-09-01,zh,2019,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,13
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10097
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2760
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4525
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,768
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,1933
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,251
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,15989
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,4393
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2770
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,579
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1282
2023-09-01,zh,2019,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,185
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1515
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,238
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,3183
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,424
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3928
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,564
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1727
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,185
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2479
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,366
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4388
2023-09-01,zh,2019,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,783
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,10877
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,4152
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,523
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,472
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11590
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,4303
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,582
2023-09-01,zh,2018,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,487
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,24
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,30
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,16
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,20
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,52
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,40
2023-09-01,zh,2018,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,52
